main_category,parent_asin,user_id,rating,title,text,timestamp,helpful_vote,verified_purchase
AMAZON FASHION,B08DFT2TL5,AHFYKZVIM6G6UG7OPLYA6HJCVOEQ,1,Not for AMAZFIT,Will not fit an Amazfit Band 5.,1616253992988,3,True
AMAZON FASHION,B08V8QXMXH,AGGP5WLEF6JCMXKMZ33MSNXVDVQA,1,Too stretchy for Fitbit,Fitbit needs to be secure around your wrist.  This is too stretchy and doesn’t allow for accurate readings.  It is pretty as a bracelet.,1625344740696,0,True
AMAZON FASHION,B095H1DY93,AGASOLTB4JAIDE7CVXYO3YMPDGQA,1,Junk,Strap broke within days of receiving it,1648682269174,0,True
AMAZON FASHION,B09XTRBV7F,AFXLDK552VMHYKSEH4K2QOTAOVYQ,1,"Nice color, poor band","I love the color of the band, but that’s about it. The  band fell apart while I was wearing it and my watch fell to the ground. It is poorly made, and for a $600 watch to hit the ground because of this trashy band, that’s disappointing.",1669245372551,1,True
AMAZON FASHION,B0BVBG82NQ,AFQDKUYGA3T4K6RUQI27DAZ3SB4A,1,Still as a board,"I wear my Fitbit everyday every night. I wear it every step of the day. I NEED something flexible, comfortable, and appealing to the eye, as my profession all but requires it. This is maybe a 3/5 appealing and that’s all it has going for it. Having a zip tie around my wrist would be more flexible and appealing. Don’t waste your time unless you’re into being bound up.",1649342085564,0,True
AMAZON FASHION,B07YVWGLML,AEIGYMIFOZLE26N67NHYBTKV3QLQ,1,Imposter?,I’m convinced this was not a real MK.  Overheated and didn’t work from day one.  Even the packaging was cheap.,1611459000261,0,True
AMAZON FASHION,B07VMBQZWT,AGABDMM5HQCP7W6E5IMJ6PRSXKYA,1,False Colors and Too Dark For Me,These may work for some folks but they were way too dark and provided false colors for my use. Retuirned.,1587580359315,3,True
AMAZON FASHION,B01BTTUCSK,AFNBE6PMRSAKMH46F6QSJX24WSXA,1,Terrible battery life,"Terrible battery life.  This watch was wonderful. However, battery life is about 6 hours and not as described by Fossil. I hate it too, because it's functionality is amazing. When Fossil fixes the battery issue, I will buy this watch again. Returned within 3 days of purchase.",1518401940836,0,True
AMAZON FASHION,B09TZWWLVQ,AF7PTO6FSQBRYSUVNZB4ITV6Z2RQ,1,Do not buy this watch!,"If I could give it a negative star I would, I kept this watch until too late to return.  First I could not get it to sinc with my husband's phone.  Once I got that about two weeks later it just stopped responding.  Now it will not turn off, change the face, change the time, nothing except what it is set on now.  Very disappointed.",1663535100010,0,True
AMAZON FASHION,B0998B7W74,AEICVQYUDDY6Q3CGGVYM2FRKG7HQ,1,Falls off the Luxe hardware,"The band was fine for 3 days then one end would detach. Happened over and over. The two bands I got with the Luxe, from fitbit, never do that so the problem is not with the hardware. It’s very disappointing because the band is a great color. It’s amazing I never lost the watch. Either it would fall to the floor or fall off and be stuck inside a seater or coat.",1643313952593,0,True
AMAZON FASHION,B087NDDDHY,AEP7AVGXYKNV4PD7ROSH7R2XBEWQ,1,not good quality.,the clasp does not match the frame. the frame is rose gold and the clasp is brass. also the band doesnt stay secured down. not good quality.,1499303729063,2,True
AMAZON FASHION,B08MJKS7FN,AFWFQWM6MBIZTGWJPLP65T2MEJ4A,1,Doesn’t fit,Doesn’t fit fitbit sense.  Read all the reviews thinking it would be ok to buy - Wrong! The plastic connecter that locks into the sense has a manufacturing flaw that causes the band to fall right out.  There is no way for it to lock in. Sliding the connector back and forth did not make any difference. All 3 bands are of no use so will have to return.,1633962316733,0,False
AMAZON FASHION,B085STDJVN,AGCBR3OSYS2VVV3RUXB7UODUABWQ,1,So difficult to use,This is terrible. Awfully difficult to adjust and very uncomfortable when you do finally get it on. DO NOT BUY THIS.,1596206313399,0,True
AMAZON FASHION,B00X9NDCZU,AHFYFBLS4V6D6OZKL5M4QUXEWFWQ,1,Newborns only.,Too small. Definitely for newborns only.,1524767854678,0,True
AMAZON FASHION,B07JN5KHD5,AEWCGFPBYV62JICUO4LKAF4I5YYA,1,Doesn't fit,It's to small to hold tracker.,1571763285022,0,True
AMAZON FASHION,B0932GXTVC,AHQLSN6REGLCBAHRGHHFK3QXMXTA,1,All Zippers Broke within a month,"I asked for my money back, but didn't receive a response.  Making sure no one buys this product.  I got to the airport and all of my items started falling out of my bag as the zippers separated from the ends.  Tried to fix it.  Too expensive  to replace the zippers.  Leather is nice.  Zippers are horrible.",1541439568564,21,True
AMAZON FASHION,B07J174QTC,AEXCFV2BOZW3DIUBOF3YP2PPB7OA,1,Cancellation,"I have cancelled the watch, and returned it.  Please cancel the extended warranty.",1572575839702,0,True
AMAZON FASHION,B09K7J5L19,AFE2S5FKUKKERQIKBZQXU6WJCLCQ,1,Let down,I was really excited about this but when it came in it did not include the carrying strap as described. I reached out to the owner and they could not help. There were no more in stock either. At least they gave me a refund and let me keep it but it’s no good without a strap.,1633199672355,6,True
AMAZON FASHION,B08882RBKY,AH26F4C62WACJWW2A2FGKZ7MD3FQ,1,Do not fit properly,"They are very small, barely fits around wrist.",1658284169518,0,True
AMAZON FASHION,B07KX49S8K,AFG3G5HXPHDO7M76OE5TZSYYWQFQ,1,Tarnished & Discolored,"The band was beautiful for about 4 months. Received so many compliments on the band. Then it started tarnishing on the inside. Even after washing thoroughly & using silver polish, it continued to worsen & “bled” thru to the outside. Every time I wore it I had to clean it.  Then I couldn’t wear it anymore.<br />Wrote to company & response received was that they were sorry this happened & that’s all. No help at all. Very sad.",1567479373305,0,True
AMAZON FASHION,B0833V11N8,AF62ROJNYCMNYNPYMBJ622WCV7SQ,1,Love the idea but this band fails to hold the Fitbit on my wrist,"Love the idea of this watch band, but it just doesn’t work.  The magnet is exceptionally strong and one of the attachment points is weak.  As a result, anything from a hand clap or taking off my gloves to changing my hoodie or carrying out the trash causes the band to unlink from one side of the Fitbit and drop ... to the floor, sidewalk, trash can, wherever.  If it drops to the floor, I hear it.  If it falls on a carpet, the grass, or the trash can, I have to retrace my steps and look carefully for the fallen Fitbit.  I love the idea of this watch band and, when I sit quietly, it is very comfortable — so comfortable that I hardly feel it when I have it on (and I do not wear it loosely) and rarely notice when it has become de-linked and falls.  I have trained myself to feel my wrist regularly, and whenever I move my wrist, to see if it is still there.  My new watch bands, with a traditional buckles, arrive tomorrow — they won’t be as comfortable or as easy to wear but they’ll keep the Fitbit on my wrist.",1611194411218,1,True
AMAZON FASHION,B07ZXWLFHZ,AFJLDLBCFR3LAVDD65Z6CS647EDQ,1,Not a good investment,This was the worst band I have purchased. It did not last a good week before it began to fall apart.,1599783518802,0,True
AMAZON FASHION,B075XRFNT6,AGYH3OVEE7EQ2OYXFAAYFKDLMEUQ,1,One Star,Arrived with a broken strap buckel,1521253981923,0,True
AMAZON FASHION,B094HSCCH5,AHAMKRRHLXJ4FGIPAYHSNZZTNHJQ,1,Do Not Purchase,"Basically the leather is paper thin, it feels awkward on your wrists.<br />you can feel how delicate the material is its like wearing a cardboard wristband. I don't trust this item to hold and $600.00 watch the person who designed it did not put that under consideration.<br /><br />It would have been a good wristband if it was thicker and had a better quality leather or hide what ever its made of.... When worn it look nothing like the picture.. I would like the product on the picture McDonald all over again.<br /><br />ADD: if your looking for a good wrists band make sure its genuine leather preferably Swiss.",1628652621243,0,True
AMAZON FASHION,B07Y317ZX3,AFD6KWNF2WX3VREV2FC4A3WYOSPQ,1,Wrong color,The band is ok but I ordered brown and got black. 🙁,1571171858879,0,True
AMAZON FASHION,B07N7CQ77K,AGOE4NW6CRVTANVUS5P5FGFUANPQ,1,Keep looking,"(-) This one has sharp edges catches on clothes at the connector to the watch.  the actual band part does not have sharp edges.  (-) the magnetic clasp does not hold tightly.  it has not fallen off but has come loose many times in the 3 weeks of wear.  (-) which gets to the last negative which is that the gold color plating on the magnetic clasp has already brushed off.  it is an area of wear but I just haven't worn it long enough for that to happen.  I bought what looked to be the same flexible gold band in January and wore it through mid August.  the magnetic clasp never once came undone, no sharp edges, and yes the plating at the magnetic part had mostly rubbed off but thought for 8 months of wear and $12 bucks, that was enough value.  Of course the exact same seller doesn't exit from my Jan purchase now as these cheap item sellers just rename themselves as they start to get poor reviews.  I was happy with the wear/value factor of the first one I purchased but can see some people thinking the gold should never wear off, give poor reviews, and the sellers just rename themselves.  I did not pick the same seller as this is really a sub-par product.",1568200139122,10,True
AMAZON FASHION,B0C5LYL14Z,AHODIQT7RK37HE6UUXZTCWTEXN2A,1,not the same as original,I cant even get the button to go in without pliers.  The material is not soft like the original.,1636400814336,0,True
AMAZON FASHION,B01EIZJHQK,AGGKJWEXKZNHY3VBTWKMMEVW3PPQ,1,"No impressed, don't buy! I bought in black and pink",Already ripping at seem. I have it in black and pink. The small bag is the same with both the black and pink. It's ripped out on both. I carried the black one 5 times and the pink one 8 times.,1621630884596,0,False
AMAZON FASHION,B09BKN5V4V,AGFIIDKWGCHCGXRDEQBOWGLFHXHA,1,Kept unattaching from watch after 1 month,"This band was great for the first month. However recently it started to unattach from the watch randomly, even when Im not touching it. The other day it came undone every 5 minutes and sometimes it would cause my Fitbit to drop to the floor. Not only is it an inconvenience, I also worry that it would destroy my Fitbit.",1635620979794,0,True
AMAZON FASHION,B083YQLGT8,AEDF6UH7BF4JQHAI74QB6WF3QPHA,1,Not durable at all,Have worn this for only a few weeks and it is already coming apart at the end. And now the watch band is totally unusable because can’t get it into the final loop. Suggest buy something else,1617932315520,1,True
AMAZON FASHION,B06XT4FZVJ,AG5IMDMLAPAYZ6A6RD77IB4UXJ6Q,1,Don't recommend,"Really disappointed. I love the design, but I bought two of these (not at the same time), and they both broke, in the same place. I thought the first one  breaking might be a one-off. And this was only after wearing it for maybe a month or two. I don't wear it for water sports or running.",1524045255801,0,True
AMAZON FASHION,B0BPSV6DR4,AHWELFB34KOXKJJ4O775EBQGEN5A,1,Band came apart,Junk.  This band broke within 25 days.  I’m disappointed!!!!!!,1688162629065,0,True
AMAZON FASHION,B00GT4V8M0,AGJR2YRQFD5Z2VUCB4VKAXT2PALQ,1,"Do not buy it, it smells horrible","the design is acceptable, but is made with untreated leather, it smells worst than live cows.",1553566414218,0,True
AMAZON FASHION,B07H43RN53,AEORHB54WAL3JNHSOU3MOUTA5MZQ,1,Se abrió la tapa trasera y no me dan respuesta,"Al reloj -de la nada- se le abrió la tapa trasera  (lo compre el 29 de abril y en junio se averío solo, casi no lo había usado, y no pasaron dos meses). Amazon no me da respuesta, ni siquiera sabe indicarme dónde esta el servicio técnico o donde puedo hacer el reclamo de la garantía de dos años que teóricamente tiene. Desde mucho menos se hizo cargo del problema... realmente un desastre, no compren este tipo de productos por Amazon... son un desastre...",1562816109488,2,True
AMAZON FASHION,B09BVBXFZD,AF7HTRHHJZ5ADDBNXFYGYCG753BQ,1,NO,This watchband does not fit a Garmin vevo active watch.,1642565537110,2,True
AMAZON FASHION,B079VP1BLR,AHT4YA55J2K3VFHGXAEWJIDCX22A,1,Arrived with scratches,I just opened got the backpack and is scratched on the corner.,1530052189767,13,True
AMAZON FASHION,B0B7L89S3Q,AF4GAGBHDH7FR4PZTMXNF3NFBX2Q,1,Frustrated.,After setting my new code now the briefcase won’t open. Any solution to the problem?,1668214302287,0,True
AMAZON FASHION,B07H43RN53,AH3BP2FTWRUZYJBZJKJ54Y6JX4BQ,1,The worst watch experience you could hope for...,"I have had more than one smart watch, So I had a realistic view of what to expect. This somehow managed to be so much lower than that I can't believe it.<br /><br />YES the battery life is terrible. I can not get 9 hours out of it. This is with a static watch face (No moving animations) digital face, Ambient mode on Eco default and screen time out at 5 seconds. I have also erased everything off the watch except for 3 faces. That is all that I have downloaded to it.<br /><br />The constant system error messages, The System memory warnings and the horrible battery life make this rather expensive watch behave and perform like a $29 Chinese knock off. My LG Urbane was by far the greatest watch I have owned. Never an error message and never a battery issue in 4 years. I miss that watch.<br /><br />I have factory reset this three times over the last few months to try to remedy the issues it has and they continue to plague this watch.<br /><br />This is a fashion accessory gone so bad I can't accurately explain it.<br /><br />My experience is kind of my fault, I want to a fashion brand and purchased a piece of technology. I am moving on to Fossil who has been making smart watches for years and is trustworthy.",1596915600786,2,True
AMAZON FASHION,B0BK85DZ92,AFZHFYEUMSD7M5CTMEGFDLHNAE3Q,1,Strap Broke,'Heavy Duty'? Not. The strap at the seam to the bag (shoulder) tore apart after a 2 weeks. Normal use as one would for a backpack.,1599827190100,0,True
AMAZON FASHION,B09KH297KX,AHLE532P4QDV4ZNJDMLFJH3C73SQ,1,Just no.,If I could give this band 0 starts I would - this band easily pops off of the fit bit with every slight move. It has caused me to almost lose my Fitbit +7 times to the point where I am just going to put back on the band the Fitbit originally came with. It’s made of a cheap magnet and not at all quality material. Do not buy.,1640417794921,5,True
AMAZON FASHION,B07VV35QGW,AFD6GP5E4D2ISR4JFWSY6BAKQKLA,1,Broke in less than 3 months,My replacement band didn't even last 3 months before breaking. The plastic peg that clasps the band broke in two.,1620046466139,1,True
AMAZON FASHION,B087BZNLPM,AEA6SAUONALUHN6HQKJ25R6KATPA,1,Wheel broken in 2 months,"Bought for middle school. Used every day from September to early November, and the left wheel is out of place. Right now the bag can only be carried on the back, won’t roll any more. I was hoping this can last for at least one year, but it hasn’t even been one semester yet!",1668021834692,0,True
AMAZON FASHION,B0BK85DZ92,AEMYXD5F3LL2UVTC7YCMONIOSEOQ,1,Bag lasted only two days before the strap broke,This bag was bought to take to high school.  The shoulder strap broke after the first two days.  Advertised as durable.  It is not!,1642351894893,1,True
AMAZON FASHION,B0912TPTXL,AHUMGO2OS4UGAD6GYBVSNNIZRY4A,1,Terrible,Falls apart with any movement. Cheap and poor quality.,1635971490268,1,True
AMAZON FASHION,B003FG3I1E,AEI5F6VCS3D3VBFJRTYNLQWWGMKQ,1,disappointed,"I had searched ipad Mini sleeves and this came up but when I received it I realized it was for the regular size iPad. It would cost more to send it back so I ended up giving it to someone else, so I lost out on like $15 and still don't have my iPad sleeve.",1377029218000,0,True
AMAZON FASHION,B00MYMVGFK,AGHFEJARO2DKQ4E33LN36VDVPSNA,1,Don’t waste your money!,Waste of money...too thin and wayyyy too small to do any good!,1560346882146,0,True
AMAZON FASHION,B0851CQQ7G,AGFHU5SLSRS7VEFIZ5BTLGTPGFEQ,1,Product did not live up to expectations,These glasses did not make a difference for individual. It only made items red back ground and the colors darker and distorted.,1680461429953,0,True
AMAZON FASHION,B07QJXM1MB,AGJLD6TIEZLZCPKO6ICGOX6AT3RQ,1,Bad bad quality/durability,The band is comfortable and looks good too. But the quality is way bad. Within few days the threads started coming off and the ends have started to peel.,1593961445209,0,True
AMAZON FASHION,B078JCZG2K,AFYCKU76H5XBQH37IZHYNNVCQEDA,1,Poorly made and lousy quality control,Both bands were defective. Won’t click to my Ionic. Bought two other brands of similar silicone band and did not have that issue.,1531183124173,0,True
AMAZON FASHION,B0986PW1FF,AEMPYDX7K754NWWLG4UFK37J52KQ,1,Do more research before buying,"So, I bought this because I needed a bag for my laptop to work when I got to my destination. This bag is marketed as being able to hold travel items as well. You NEED a lock to hold the darn thing together. The slightest misstep and the whole thing will zip open, down to the bottom and all of your things will fall out. I literally had to stop every so often to make sure the bag was secure. I feel like I'm going to need to return this because it wasn't what I needed. And since I will always work and travel together, this just won't do.",1631576370624,9,True
AMAZON FASHION,B08NCBZR8H,AFHM23UTVNEFZTS5OFBA3SAMDWAQ,1,Too wide to fit versa 2,Already sending back. The bands are too wide at the base to even fit in the slot to clip them into place with the pin.,1659101051135,0,True
AMAZON FASHION,B07C9CTK8R,AEWOYB7V2UWNEGXBEM2FTKQL5EDQ,1,Not for hr Fitbit,"It did not even fit my heart Fitbit?  Not good at all, do not buy.",1578354608751,0,True
AMAZON FASHION,B01G7ZPSVW,AFY7BSB2V5QQDMGMQVVH2557A36Q,1,One Star,Pretty upset that it broke and I didn't even had it for a month.,1502178977968,0,True
AMAZON FASHION,B07T7X2BSL,AGGQWKISLCUPSTM5JHNEEMSY72IA,1,Comfortable and cute but easily detaches,Very comfortable and cute but one side keeps coming off. It’s like the material is too thick and the pin can’t attach all the way. I’ve nearly lost my Fitbit half a dozen times. Will probably return. Bummed since it’s so comfortable. Had to exchange the first one because the attachment pin broke in two when initially attaching.,1626818539359,1,True
AMAZON FASHION,B09YL6WY69,AGI6KIKCPJZJIX2CAWPCPY3OFMDA,1,I did not like this,I had a hard time with the watch and earbuds intermittently connecting just was not a good watch for me,1627517185571,3,True
AMAZON FASHION,B07JZMT6PT,AEUCMH3KMHPXGEG775D3TTK7QUAQ,1,Too tight,Way too tight on my calfs I felt like they were cutting off circulation. Terrible wouldn’t recommend,1586311931834,0,True
AMAZON FASHION,B00QQVK7NW,AH43E66TGG4W35ZEYOYK7L5YDTOA,1,I like the brand and care about the usageunforturately,"I like the brand and care about the usageunforturately, it was worn out quickly. Is it a real leather? Please review photos attached. So sad....",1520643629742,0,True
AMAZON FASHION,B07J18B4BK,AGECNILG3BL7ZC5M6FA5UDSIJDJQ,1,Had to return watch,I had to return the watch because I couldn't get the links out,1566297365989,1,True
AMAZON FASHION,B09MHZJZ8G,AHR7XDBEUBO76FJPQMHIK7TP6YMA,1,Broke after first use….,This item did not last even for one use. The color is not very desirable. Look for similar style but with another company.,1679568068397,0,True
AMAZON FASHION,B07NXZBGCZ,AH7J4FSZOETG6FIWSTB6VMQDWNHA,1,Zippers not heavy duty,Son used this for school as he is in basketball and had to carry clothes/shoes everyday.  Both zippers  came undone in shoe bag area shortly after return date and the entire bag is useless now.,1576439031611,3,True
AMAZON FASHION,B0B34VMXRB,AHBGQ5R7V5FJNP7T2L7OJYD3FDCQ,1,Unclip easily,I can't recommend these bands. The clips are not secure. One band won't even clip in at all. Luckily I've been at home when the bands detach and haven't lost my Fitbit Charge 5.,1661708307786,1,True
AMAZON FASHION,B078PJDVDN,AGOW5A5L32HEJCAW2N2N4554PYYQ,1,Waste of money,"Came broke, don’t purchase",1544557786678,0,True
AMAZON FASHION,B0B5BHBHJ6,AGBFQEYDRSQIZ266ZEIZHVQ76NAQ,1,Beautiful watch albeit leaky,"The watch has less functions than full-featured smartwatches but that is what I wanted.  Beautifully styled and looks like a quality piece.  The connectitvity was easy and responsive with my android phone.  A quirk of mine is analyzing my sleep quality.  This watch does not give you as much information on different sleep cycles. It does not differentiate between REM and other cycles.  I do not have as much on the accuracy of the steps as the weather has been horrendous for the few weeks I have had the watch.  The step count does seem reasonable.  The calorie count is only based on steps where the Fitbit took into account non-movement calorie usage.  Some people like this best.<br /><br />After less than a month, I am returning the watch because there is moisture inside the crystal and the only water exposure is from showers.  Customer service which has a long wait time offered to repair it.  I am not interested in a liquid damaged electonic item being ""repaired"".",1670353681546,2,True
AMAZON FASHION,B07796LY9C,AFAKZD2PEG2YNNIQNX7SOIHM476A,1,They style was cut but wasn’t able to put it ...,They style was cut but wasn’t able to put it into use. The clip to place on was hard to clip on and to un-clip . Had to return it. Top a picture of the part that was hard to unclip,1515214340106,0,True
AMAZON FASHION,B0BN5D8HW4,AHSESK7M573NOA7C6VDD2EEHH6SQ,1,Not compatible with versa 4. Stretches to look flat,Does not attach to versa 4. I usually wear the largest ring on a small band or the smallest ring on the large band. I got a large so that it would have that scrunched look like the pictures. It stretched so much it just looked like smooth leather even though I usually use the smallest hole on a large band. Will be returning.,1672342333555,0,True
AMAZON FASHION,B07DW9YSCG,AER5U4R5NH7HJ4SY7Q5OCEEOO6UQ,1,Material unraveles quickly,This looks great and feels good but it just doesn't last. The material has frayed within a week with normal use. I didn't even workout in this band before its started coming apart.,1555678998299,1,True
AMAZON FASHION,B07NW1Z5P6,AHHAJIEJBOJPLAIHJXQVTWQ2BVZA,1,Avoid,Doesn't snap onto the Fitbit Charge 3 securely.  Afraid I'll lose the important part of the device any minute.,1559790515013,0,True
AMAZON FASHION,B094GQS924,AFVKWXLVZAUYUQHMWZXKUN4WP7SA,1,Small not Mighty,Much smaller than expected,1678731404514,0,True
AMAZON FASHION,B086ZNPGLP,AGRBMLQHQ43A6NNZBAIDIGCLP5HA,1,junk,"do not buy, stopped working one week after return window closed",1678657526137,0,False
AMAZON FASHION,B07RKM9PCV,AFPGGZUF64VDNSOURZPWAOHSB2XA,1,Not satisfied.,Too heavy.<br />Hard to use,1603307892839,0,True
AMAZON FASHION,B09LGF6NCD,AGPX4QWGQU7PAJXS5FYTVYFOK7NQ,1,Detaches Easily While Wearing,"My recommendation is to avoid this product. This is a comfortable band but because it detached from my Fitbit, my $180 Charge 5 fell off my wrist and was lost. Beware.",1647086008798,0,True
AMAZON FASHION,B07KMBP2TK,AEWEHRMZ5RGPEPPZCGI453HOXQKA,1,This is fake leather,I am more than disappointed. I pied $89.99 for what I thought was going to be real leather and it is that fake leather. I wouldnt carry this down the street.,1588435755256,3,True
AMAZON FASHION,B09BQMQ8GF,AFBTHL2QWV7BIUAFXP4PHNK5Y5NQ,1,I donot have 100 words to even know what made me purchase this band it is truly my worst purchase.,I thought I could use it with my aspire 2. It looks as though and Fits like for a doll.  I will not be returning it as it is not even worth the cost of my gas to do so.,1675363945720,0,True
AMAZON FASHION,B07K2RD8XR,AEUF2MGCLJ7XMUROKBCLGRHYPM2Q,1,SAVE YOUR MONEY,"UPDATE:  One month after wearing, the pin broke the largest decorative “circle”.  No way to contact the seller. SAVE YOUR MONEY &DON’T BUY!<br />  The band looks great, and is easy to adjust. Bought it over others because it is stainless steel, and I won’t have an allergic reaction to it. The clasps are a little difficult to open & close, but they are very secure.",1566806218009,0,True
AMAZON FASHION,B01ESCT0OW,AHLNYHGH2TWYALC2R2VQRDKG3Z3A,1,One Star,Garbage. Do not buy!!!!!!!,1474845937000,0,True
AMAZON FASHION,B08KXWK8G3,AGA2U5ZXJJP6GR3FUIZ6C45762MQ,1,does NOT fit apple watxh,does not even come close to fitting apple watch! not at all!,1667525986706,0,True
AMAZON FASHION,B0B14Y8ZBD,AGHSRH6ZIQGDCG53FQXVSQID2LCA,1,Very weak magnet.,One little bump on the wrist and the band falls right off.,1680583329957,0,True
AMAZON FASHION,B091TLGSCR,AGMOIIZXERXSXQBNVDIZLISYCKXQ,1,Only lasted 2 months,Only lasted 2 months,1633812626186,0,True
AMAZON FASHION,B08H5TXWB5,AFHC3IVOGBINT5PITZDLYNUTOFRQ,1,"great idea, piece of crap construction.  Lasted 1/2 day",This thing was awesome for a half day.  The design is cool & if only the trigger thing would not have been so flimsy I would give it 5 stars for the price.  Unfortunately you get what you pay for.  The trigger to release the camera broke the first day I tried it.  Sad. Junk. Do not recommend.,1665895768506,0,True
AMAZON FASHION,B08VWHTN1C,AGVR7RYACNUUQNAOUO2PZZGXMGZQ,1,Wearability,Was not comfortable du to lack of flexibility.  Stitching also came unraveled within a few weeks.,1666233689975,0,True
AMAZON FASHION,B074RFWP9Z,AFLTMKPOVRRHMTTFU5LSY4H3GDLA,1,Bad,No glue included,1573620764227,0,True
AMAZON FASHION,B0C36JMV3Y,AHGR7WVT5WUUAEX5A7JHNHCIWCWQ,1,Does not hold on watch!,I tried two different bands and neither would connect to the watch enough to hold!,1681160953091,0,True
AMAZON FASHION,B08Y8N37KD,AFBEC3ZB7JVL5XO4GMMAM4G5WNHA,1,Do not buy this for fitbit versa 3 or fitbit sense.,It is NOT compatible.,1645202593196,0,True
AMAZON FASHION,B0BNPKVMH3,AFZCXWXGK76HQ6A2JRDHKIE6YOTA,1,Don't waste your money.,"I'm not one to leave a bad review.  But this band is garbage.  The band won't stay hooked to the pebble.  If you bump it, even lightly, it falls off. I didn't spend this much money on my Fitbit just to lose it or have it break because it keeps falling off my wrist.  And the band is ginormous.  I had to cut and inch off and make a new hole to fit me.",1681213309548,0,True
AMAZON FASHION,B07H9JW26Z,AHS5OQLOPMP2YCRIWK3W6WDJ7BLQ,1,"Total Bust, Super Disappointment","*****8-31-19 UPDATE TO ORIGINAL REVIEW BELOW*****<br />We contacted Skagen customer service, and to their credit they were great.  They said that the water intrusion is a known problem, and they promptly replaced the watch - and said to contact them again if the problem occurs again and they'll take care of it.  The watch is still a 1 star item and not recommended, but Skagen was at least responsive.<br />****************************************************************<br />I bought a Samsung Gear S3 Frontier watch over two years ago, and I love it and have had zero problems with it.  My wife wanted a smartwatch (not Apple as we are Android users) but didn't want something as big as the Samsung - so I got her this watch.  I have two traditional Skagen watches I love, so I trusted the brand.  The smartwatch is also smaller than some others, it looks good, and has a feminine style.  I wasn't experienced with Google's Wear OS operating system, but assumed it would be good since it's a Google platform right?  Wrong.  I have been shocked by how bad it is from top to bottom.<br />Setting up the watch and pairing it with my wife's phone was easy - easy enough that she did it without my help, though I'm the techie and she doesn't typically have much patience for setting up devices.  But what we noticed right off the bat was how slow and laggy the OS is.  It consistently delays when you press the screen or side buttons, to the point of frustration and to the point that you sometimes wonder if it's broken or frozen.  And several times it has frozen, with weird red lines across the screen and requiring a reboot to fix it.  This is running Snapdragon's newest processor but you'd never know it, and the problem has to be Wear OS.<br />Not only is it slow, it also has absolutely terrible, completely unacceptable battery life.  My two year old Samsung watch typically has about 60% battery charge left after a long day, and though I charge it every night it can last two days per charge.  This one can't make it through a day at all, and that's doing everything you can to curb battery usage (having the screen auto-sleep when you're not using it, disabling features, setting the brightness very low, etc.).  I wondered if we were doing something wrong so I searched the web and found that the terrible battery life is common to Wear OS in general and certainly common to this watch.  I am amazed that Google hasn't optimized their OS better than this.  So if you get this watch, plan to charge it several times per day to keep it going.<br />On top of the bad performance and battery, the watch is also poorly constructed.  It's supposed to be waterproof, but after just 3 weeks of having it and wearing it in the pool a couple of times, my wife's watch had water get into the body and it died.  We had never opened the watch, messed with it, or done anything with it outside of normal wear and usage to explain why or how the water got in.  Now it's a paper weight.<br />What a shame.  My wife loved the look of the watch and it has the right fitness and smart features (voice control, messaging, etc.).  But between the software bugs, abysmal battery life, and structural failure, this Skagen was a total bust and super disappointment.  Avoid it.",1563691015165,2,False
AMAZON FASHION,B0769F6BRG,AHZ7XWIOB2WIPHVJQI756FZWAQTQ,1,Cool but flawd,"Cool design, but no function and prone to breaking",1536789668816,0,True
AMAZON FASHION,B07WGHMFR2,AEURIQONS5B755LX4UNFR3HJEIJQ,1,No good,Very difficult to put on the watch and take off. I would not purchase this again.,1657223797840,0,True
AMAZON FASHION,B06XKDV44P,AE2QPPEOW3VZOMFNRUPKJ5OJTKKQ,1,One Star,It did not fit properly. It is really hard to change.,1521067040358,0,True
AMAZON FASHION,B07QM6JLTW,AGBBMISLJN6MXIHBKAYPT7KHWALQ,1,Broke in less than a week.,"Don't waste your money, cheap material doesn't hold up to be worn at a desk job.",1563503756531,0,True
AMAZON FASHION,B0721DS7PC,AHLZ74OVAIQ6VEYSUJYH244JUZJA,1,Do not buy this.  EVER.,It does not fit as advertised.  The band comes sealed to a virtually un-removable plastic housing.  It will break before you can even begin to get it on.  NEVER buy this.,1539729871604,0,True
AMAZON FASHION,B07X2XNX8C,AHRXJZGG3IFN3MO446BPWJU7VLYQ,1,Hard to put on,This band was impossible to get on !!!! 6 ppl tried and no one could do it so I'm returning it !!!!,1575486803781,1,True
AMAZON FASHION,B0041P9T2K,AFYYWOGA356EAXNLQOA7RSH34B5A,1,"Cheap Quality, don’t buy!!",Product is no good. Bought it for my son and not even 5 days later it ripped. It’s  not like his backpack was stuffed or being thrown around. It ripped near the zipper. Don’t buy this!,1536356806396,0,True
AMAZON FASHION,B073S39FM8,AHROKN5LHWCBX6FPONONIXMTQQYA,1,Doesn't lock properly--Garmin will fall off.,"These wristbands are not like the Garmin Vivofit 2 wristbands.  The device fits in them, but there is no locking mechanism on the band like the one that came with the Garmin.  In addition, I put it on to see how it would hold, tugged a little, and the whole plastic band come off around the black button.  I'm certain I would lose my Garmin within days if I had used these bands.  Once again, you get what you pay for.",1516120127256,0,True
AMAZON FASHION,B07V5L9SH4,AHS5LYSTRDETR2PFATH354VVPHLQ,1,Loved it,My laptop,1593633256332,0,True
